Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
2,1,20,Quiet,NA,NO SOUND,NO SOUND,1,4.144953728,0
2,2,21,Quiet,NA,NO SOUND,NO SOUND,1,3.689512253,0
2,2,22,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.177039862,0
2,2,23,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,5.546344995,1
2,2,24,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.4096241,0
2,2,25,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,5.836967945,0
2,2,26,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.89085269,0
2,2,27,Non_oral_nasal,typing3.wav,TYPING,DRIBBLING BALL,0,5.191376209,0
2,2,28,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,2.003073215,0
2,2,29,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,3.454182863,1
2,2,30,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,7.608829021,1
2,2,31,Quiet,NA,NO SOUND,NO SOUND,1,3.338061094,0
2,2,32,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,2.055928707,2
2,2,33,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,5.23916316,2
2,2,34,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,5.079166174,3
2,2,35,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.327164888,1
2,2,36,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,1.895854712,0
2,2,37,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,3.105547905,1
2,2,38,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,3.656407118,0
2,2,39,Quiet,NA,NO SOUND,NO SOUND,1,2.019523859,0
2,2,40,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,4.301446915,4
2,3,41,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,2.741911173,2
2,3,42,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.852453947,2
2,3,43,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,5.155177116,3
2,3,44,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.864919186,1
2,3,45,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,3.17165184,1
2,3,46,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.608061075,0
2,3,47,Quiet,NA,NO SOUND,NO SOUND,1,2.391396999,0
2,3,48,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,4.646963835,2
2,3,49,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,5.740398645,1
2,3,50,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,3.554576874,2
2,3,51,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,5.406649113,4
2,3,52,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,6.855242968,4
2,3,53,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,5.120478153,1
2,3,54,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,6.673702955,5
2,3,55,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.113141775,0
2,3,56,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,5.821610928,1
2,3,57,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.561877012,1
2,3,58,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.139208078,0
2,3,59,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,5.015645027,1
2,3,60,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,2.428631067,1
2,4,61,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.076004028,1
2,4,62,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,3.204849243,3
2,4,63,Quiet,NA,NO SOUND,NO SOUND,1,4.477020741,0
2,4,64,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.306328058,0
2,4,65,Quiet,NA,NO SOUND,NO SOUND,1,3.578968048,0
2,4,66,Non_oral_nasal,typing3.wav,TYPING,CUTTING FOOD,0,3.359858036,1
2,4,67,Quiet,NA,NO SOUND,NO SOUND,1,2.537940025,0
2,4,68,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.039121151,3
2,4,69,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,4.342499971,1
2,4,70,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,4.072352171,2
2,4,71,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.105262995,1
2,4,72,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,5.369664907,1
2,4,73,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,2.240370989,1
2,4,74,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.173755884,0
2,4,75,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.321952105,2
2,4,76,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.886446953,0
2,4,77,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,3.04955411,5
2,4,78,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.223038197,1
2,4,79,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,3.038562775,1
2,4,80,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,3.204047203,4
