Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
18,3,49,Quiet,NA,NO SOUND,NO SOUND,1,1.469083071,1
18,3,50,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,3.295738935,1
18,3,51,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.506790876,2
18,3,52,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,5.022524118,4
18,3,53,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,1.966023922,1
18,3,54,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.441184998,3
18,3,55,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.664358139,1
18,3,56,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,4.284393311,2
18,3,57,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,4.618229151,2
18,3,58,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.142309904,1
18,3,59,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.56554389,1
18,3,60,Quiet,NA,NO SOUND,NO SOUND,1,2.662835121,1
18,4,61,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,4.642566919,2
18,4,62,Quiet,NA,NO SOUND,NO SOUND,1,2.375305891,1
18,4,63,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,4.71895504,3
18,4,64,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.929141045,1
18,4,65,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,1.876314878,1
18,4,66,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,5.544122934,1
18,4,67,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,2.315001726,3
18,4,68,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,3.265410185,1
18,4,69,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,4.713279963,3
18,4,70,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,4.021419048,2
18,4,71,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,1.771371126,1
18,4,72,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,2.979789972,3
18,4,73,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,2.364469767,2
18,4,74,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,2.095365763,1
18,4,75,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.028939962,1
18,4,76,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,3.12419486,3
18,4,77,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,1.926342964,3
18,4,78,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.063318968,1
18,4,79,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,4.76069212,1
18,4,80,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,1.965068102,1
