Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
3,2,31,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.323459864,5
3,2,32,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,2.373662949,5
3,2,33,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,4.260571241,5
3,2,34,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.895858765,1
3,2,35,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.398703098,3
3,2,36,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,4.092159033,5
3,2,37,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,4.68650794,5
3,2,38,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.923070908,2
3,2,39,Quiet,NA,NO SOUND,NO SOUND,1,1.822227955,0
3,2,40,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,3.72889328,4
3,3,41,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,2.636317968,5
3,3,42,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,1.85730505,5
3,3,43,Non_oral_nasal,typing4.wav,TYPING,TYPING,1,3.867032051,3
3,3,44,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,3.788275957,5
3,3,45,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.371465921,0
3,3,46,Oral_nasal,swallowing2.wav,SWALLOWING,SWALLOWING,1,4.356225014,5
3,3,47,Quiet,NA,NO SOUND,NO SOUND,1,3.375360012,0
3,3,48,Non_oral_nasal,dribbling_ball3.wav,DRIBBLING BALL,DRIBBLING BALL,1,5.362744808,0
3,3,49,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,3.676565886,3
3,3,50,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.372265339,1
3,3,51,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,3.813700914,5
3,3,52,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.688066006,4
3,3,53,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.228772163,4
3,3,54,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,3.863733053,3
3,3,55,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.571187019,4
3,3,56,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.77271986,1
3,3,57,Quiet,NA,NO SOUND,NO SOUND,1,2.057597876,0
3,3,58,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,2.557027102,5
3,3,59,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.539137125,2
3,3,60,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.022794008,0
3,4,61,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.497220993,2
3,4,62,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.781064034,2
3,4,63,Oral_nasal,clearing_throat3.wav,CLEARING THROAT,CLEARING THROAT,1,2.657534122,5
3,4,64,Quiet,NA,NO SOUND,NO SOUND,1,2.562280893,0
3,4,65,Non_oral_nasal,cutting_food4.wav,CUTTING FOOD,CUTTING FOOD,1,2.529211283,3
3,4,66,Oral_nasal,chewing_gum1.wav,CHEWING GUM,CHEWING GUM,1,3.456308842,5
3,4,67,Quiet,NA,NO SOUND,NO SOUND,1,3.441421747,0
3,4,68,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,2.407114029,5
3,4,69,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.389626026,4
3,4,70,Non_oral_nasal,typing3.wav,TYPING,TYPING,1,5.242128134,3
3,4,71,Oral_nasal,breathing2.wav,BREATHING,BREATHING,1,2.158935785,5
3,4,72,Non_oral_nasal,cutting_food3.wav,CUTTING FOOD,CUTTING FOOD,1,3.645508051,2
3,4,73,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,3.35836792,5
3,4,74,Non_oral_nasal,flipping_paper1.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.461596966,4
3,4,75,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,4.244679928,4
3,4,76,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.296061993,2
3,4,77,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,2.862714052,5
3,4,78,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,3.011933327,5
3,4,79,Oral_nasal,swallowing4.wav,SWALLOWING,SWALLOWING,1,2.292431831,4
3,4,80,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,1.962037086,4
