Sub,Block,Trial,SoundCategory,DistractorSound,SoundLabel,SoundID,SoundAccuracy,soundRT,AversiveRating
15,3,57,Non_oral_nasal,typing1.wav,TYPING,TYPING,1,2.455920935,1
15,3,58,Oral_nasal,swallowing3.wav,SWALLOWING,SWALLOWING,1,2.581912994,4
15,3,59,Oral_nasal,breathing4.wav,BREATHING,BREATHING,1,3.411563635,5
15,3,60,Oral_nasal,clearing_throat1.wav,CLEARING THROAT,CLEARING THROAT,1,4.009888887,1
15,4,61,Non_oral_nasal,flipping_paper3.wav,FLIPPING PAPER,FLIPPING PAPER,1,2.553338051,2
15,4,62,Non_oral_nasal,typing2.wav,TYPING,TYPING,1,2.316344023,1
15,4,63,Non_oral_nasal,dribbling_ball2.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.580455065,1
15,4,64,Non_oral_nasal,flipping_paper2.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.810389042,2
15,4,65,Oral_nasal,breathing3.wav,BREATHING,BREATHING,1,2.856791019,4
15,4,66,Non_oral_nasal,flipping_paper4.wav,FLIPPING PAPER,FLIPPING PAPER,1,3.096134186,1
15,4,67,Oral_nasal,chewing_gum4.wav,CHEWING GUM,CHEWING GUM,1,3.003175259,5
15,4,68,Oral_nasal,clearing_throat4.wav,CLEARING THROAT,CLEARING THROAT,1,2.767440319,3
15,4,69,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.055669069,1
15,4,70,Oral_nasal,breathing1.wav,BREATHING,BREATHING,1,3.3103652,3
15,4,71,Quiet,NA,NO SOUND,NO SOUND,1,2.409849167,1
15,4,72,Oral_nasal,chewing_gum2.wav,CHEWING GUM,CHEWING GUM,1,2.624280214,4
15,4,73,Non_oral_nasal,dribbling_ball1.wav,DRIBBLING BALL,DRIBBLING BALL,1,3.025157213,1
15,4,74,Oral_nasal,swallowing1.wav,SWALLOWING,SWALLOWING,1,3.264683008,4
15,4,75,Oral_nasal,clearing_throat2.wav,CLEARING THROAT,CLEARING THROAT,1,3.814316988,2
15,4,76,White_noise,PinkNoise.wav,WHITE NOISE,WHITE NOISE,1,2.276564121,1
15,4,77,Non_oral_nasal,cutting_food1.wav,CUTTING FOOD,CUTTING FOOD,1,2.50497365,1
15,4,78,Non_oral_nasal,dribbling_ball4.wav,DRIBBLING BALL,DRIBBLING BALL,1,2.210661888,1
15,4,79,Non_oral_nasal,cutting_food2.wav,CUTTING FOOD,CUTTING FOOD,1,2.661530018,1
15,4,80,Oral_nasal,chewing_gum3.wav,CHEWING GUM,CHEWING GUM,1,2.261101007,3
